
running 1 test
step(A) =  199, err =  4.145522690642272E-01, h_new =  3.537562218865710E-03, n_yes =  17, n_no =   0, h*lambda =  3.295523772606966E+00
step(A) =  200, err =  4.245226729687935E-01, h_new =  3.555548581170433E-03, n_yes =  18, n_no =   0, h*lambda =  3.316314660236301E+00
step(A) =  201, err =  4.396009549218003E-01, h_new =  3.555864434971921E-03, n_yes =  19, n_no =   0, h*lambda =  3.321766052385120E+00
step(A) =  202, err =  4.465523480937836E-01, h_new =  3.551662957641811E-03, n_yes =  20, n_no =   0, h*lambda =  3.310637982341526E+00
step(A) =  203, err =  4.411207989218947E-01, h_new =  3.557086033023634E-03, n_yes =  21, n_no =   0, h*lambda =  3.295316889242684E+00
step(A) =  204, err =  4.303657217345063E-01, h_new =  3.575746941095130E-03, n_yes =  22, n_no =   0, h*lambda =  3.288891810451218E+00
step(A) =  205, err =  4.239645584038416E-01, h_new =  3.600118268549008E-03, n_yes =  23, n_no =   0, h*lambda =  3.294558162340374E+00
step(A) =  206, err =  4.258494625794100E-01, h_new =  3.619752878136143E-03, n_yes =  24, n_no =   0, h*lambda =  3.305257953939543E+00
step(A) =  207, err =  4.327561969290570E-01, h_new =  3.630198018865545E-03, n_yes =  25, n_no =   0, h*lambda =  3.311391416744362E+00
step(A) =  208, err =  4.381118801656300E-01, h_new =  3.635407523029907E-03, n_yes =  26, n_no =   0, h*lambda =  3.308973889358798E+00
step(A) =  209, err =  4.378033206385368E-01, h_new =  3.642852387740103E-03, n_yes =  27, n_no =   0, h*lambda =  3.301702492669901E+00
step(A) =  210, err =  4.331838707041977E-01, h_new =  3.656797891097270E-03, n_yes =  28, n_no =   0, h*lambda =  3.296381732091036E+00
step(A) =  211, err =  4.288082266573860E-01, h_new =  3.675577885546121E-03, n_yes =  29, n_no =   0, h*lambda =  3.296813684138840E+00
step(A) =  212, err =  4.279989888773814E-01, h_new =  3.694140400761719E-03, n_yes =  30, n_no =   0, h*lambda =  3.301420765469613E+00
step(A) =  213, err =  4.305553889677722E-01, h_new =  3.708759583318981E-03, n_yes =  31, n_no =   0, h*lambda =  3.305633300473681E+00
step(A) =  214, err =  4.336721825383330E-01, h_new =  3.719759708803042E-03, n_yes =  32, n_no =   0, h*lambda =  3.306143544614054E+00
step(A) =  215, err =  4.346492908615610E-01, h_new =  3.730441485949745E-03, n_yes =  33, n_no =   0, h*lambda =  3.303290092263719E+00
step(A) =  216, err =  4.330551307193308E-01, h_new =  3.743828608744013E-03, n_yes =  34, n_no =   0, h*lambda =  3.300029807124755E+00
step(A) =  217, err =  4.306225375698375E-01, h_new =  3.760310844181213E-03, n_yes =  35, n_no =   0, h*lambda =  3.299020735245707E+00
step(A) =  218, err =  4.293756907628447E-01, h_new =  3.777876527848858E-03, n_yes =  36, n_no =   0, h*lambda =  3.300566115806525E+00
step(A) =  219, err =  4.299588438175121E-01, h_new =  3.794208535278070E-03, n_yes =  37, n_no =   0, h*lambda =  3.302870523433048E+00
step(A) =  220, err =  4.314321127231581E-01, h_new =  3.808602621895280E-03, n_yes =  38, n_no =   0, h*lambda =  3.303907816512353E+00
step(A) =  221, err =  4.323389026435731E-01, h_new =  3.822209930447735E-03, n_yes =  39, n_no =   0, h*lambda =  3.303085320258254E+00
step(A) =  222, err =  4.319722586887214E-01, h_new =  3.836741351492421E-03, n_yes =  40, n_no =   0, h*lambda =  3.301419147276663E+00
step(A) =  223, err =  4.307927176041086E-01, h_new =  3.852987912337170E-03, n_yes =  41, n_no =   0, h*lambda =  3.300385095949179E+00
step(A) =  224, err =  4.298113342115492E-01, h_new =  3.870380413850879E-03, n_yes =  42, n_no =   0, h*lambda =  3.300644049791334E+00
step(A) =  225, err =  4.296631557698509E-01, h_new =  3.887724647013937E-03, n_yes =  43, n_no =   0, h*lambda =  3.301686993646484E+00
step(A) =  226, err =  4.301851388676324E-01, h_new =  3.904286808012671E-03, n_yes =  44, n_no =   0, h*lambda =  3.302485977632602E+00
step(A) =  227, err =  4.307133054076446E-01, h_new =  3.920292122977307E-03, n_yes =  45, n_no =   0, h*lambda =  3.302422090464712E+00
step(A) =  228, err =  4.307142557317240E-01, h_new =  3.936554777333275E-03, n_yes =  46, n_no =   0, h*lambda =  3.301694001215623E+00
step(A) =  229, err =  4.301851746322752E-01, h_new =  3.953711297252749E-03, n_yes =  47, n_no =   0, h*lambda =  3.300988215440292E+00
step(A) =  230, err =  4.295452210833650E-01, h_new =  3.971752422301366E-03, n_yes =  48, n_no =   0, h*lambda =  3.300828777040938E+00
step(A) =  231, err =  4.292107952937533E-01, h_new =  3.990166572077914E-03, n_yes =  49, n_no =   0, h*lambda =  3.301193521192772E+00
step(A) =  232, err =  4.292646244787926E-01, h_new =  4.008455751590245E-03, n_yes =  50, n_no =   0, h*lambda =  3.301646410466673E+00
step(A) =  233, err =  4.294605789945160E-01, h_new =  4.026536547814079E-03, n_yes =  51, n_no =   0, h*lambda =  3.301771849193616E+00
step(A) =  234, err =  4.294881484819751E-01, h_new =  4.044728598672159E-03, n_yes =  52, n_no =   0, h*lambda =  3.301501875902442E+00
step(A) =  235, err =  4.292334976045317E-01, h_new =  4.063422951925993E-03, n_yes =  53, n_no =   0, h*lambda =  3.301097579500214E+00
step(A) =  236, err =  4.288292849858888E-01, h_new =  4.082760731028665E-03, n_yes =  54, n_no =   0, h*lambda =  3.300871772816213E+00
step(A) =  237, err =  4.284966709704843E-01, h_new =  4.102577075871451E-03, n_yes =  55, n_no =   0, h*lambda =  3.300928638830999E+00
step(A) =  238, err =  4.283501725378235E-01, h_new =  4.122601297892653E-03, n_yes =  56, n_no =   0, h*lambda =  3.301124449621228E+00
step(A) =  239, err =  4.283289637298356E-01, h_new =  4.142701463050688E-03, n_yes =  57, n_no =   0, h*lambda =  3.301234132453863E+00
step(A) =  240, err =  4.282820596342666E-01, h_new =  4.162968884373361E-03, n_yes =  58, n_no =   0, h*lambda =  3.301147770350358E+00
step(A) =  241, err =  4.281074167918837E-01, h_new =  4.183607199895807E-03, n_yes =  59, n_no =   0, h*lambda =  3.300934116182215E+00
step(A) =  242, err =  4.278229899033850E-01, h_new =  4.204754278001570E-03, n_yes =  60, n_no =   0, h*lambda =  3.300748273611485E+00
step(A) =  243, err =  4.275270575767048E-01, h_new =  4.226393038144430E-03, n_yes =  61, n_no =   0, h*lambda =  3.300689871481195E+00
step(A) =  244, err =  4.273027857197043E-01, h_new =  4.248404526254815E-03, n_yes =  62, n_no =   0, h*lambda =  3.300735255137595E+00
step(A) =  245, err =  4.271550363189458E-01, h_new =  4.270692093308264E-03, n_yes =  63, n_no =   0, h*lambda =  3.300782193625966E+00
step(A) =  246, err =  4.270228587457322E-01, h_new =  4.293263069108353E-03, n_yes =  64, n_no =   0, h*lambda =  3.300747843562232E+00
step(A) =  247, err =  4.268417375912550E-01, h_new =  4.316211182244281E-03, n_yes =  65, n_no =   0, h*lambda =  3.300630716059705E+00
step(A) =  248, err =  4.265956213794925E-01, h_new =  4.339633801499298E-03, n_yes =  66, n_no =   0, h*lambda =  3.300494780816980E+00
step(A) =  249, err =  4.263193737172365E-01, h_new =  4.363563362692446E-03, n_yes =  67, n_no =   0, h*lambda =  3.300404709203992E+00
step(A) =  250, err =  4.260600881589757E-01, h_new =  4.387964990585264E-03, n_yes =  68, n_no =   0, h*lambda =  3.300374150266904E+00
step(A) =  251, err =  4.258368123727622E-01, h_new =  4.412788910191768E-03, n_yes =  69, n_no =   0, h*lambda =  3.300365536963737E+00
step(A) =  252, err =  4.256311074018860E-01, h_new =  4.438024743324536E-03, n_yes =  70, n_no =   0, h*lambda =  3.300330755475663E+00
step(A) =  253, err =  4.254094374484656E-01, h_new =  4.463713918290826E-03, n_yes =  71, n_no =   0, h*lambda =  3.300251688462732E+00
step(A) =  254, err =  4.251528637700765E-01, h_new =  4.489918712614340E-03, n_yes =  72, n_no =   0, h*lambda =  3.300148342366018E+00
step(A) =  255, err =  4.248688506904036E-01, h_new =  4.516681435733906E-03, n_yes =  73, n_no =   0, h*lambda =  3.300054879683316E+00
step(A) =  256, err =  4.245795292941795E-01, h_new =  4.544008415282716E-03, n_yes =  74, n_no =   0, h*lambda =  3.299989397776667E+00
step(A) =  257, err =  4.243007359500475E-01, h_new =  4.571886655869392E-03, n_yes =  75, n_no =   0, h*lambda =  3.299942855104345E+00
step(A) =  258, err =  4.240304753675670E-01, h_new =  4.600313341654582E-03, n_yes =  76, n_no =   0, h*lambda =  3.299891949477974E+00
step(A) =  259, err =  4.237540025415181E-01, h_new =  4.629312064914113E-03, n_yes =  77, n_no =   0, h*lambda =  3.299820658193994E+00
step(A) =  260, err =  4.234579704996791E-01, h_new =  4.658925511089955E-03, n_yes =  78, n_no =   0, h*lambda =  3.299731457984167E+00
step(A) =  261, err =  4.231404670609210E-01, h_new =  4.689195217083679E-03, n_yes =  79, n_no =   0, h*lambda =  3.299639449519989E+00
step(A) =  262, err =  4.228098096408096E-01, h_new =  4.720147236695432E-03, n_yes =  80, n_no =   0, h*lambda =  3.299557656336667E+00
step(A) =  263, err =  4.224754266134728E-01, h_new =  4.751794061989775E-03, n_yes =  81, n_no =   0, h*lambda =  3.299487064891137E+00
step(A) =  264, err =  4.221397572251011E-01, h_new =  4.784148090628258E-03, n_yes =  82, n_no =   0, h*lambda =  3.299418345988125E+00
step(A) =  265, err =  4.217974025195748E-01, h_new =  4.817233646248816E-03, n_yes =  83, n_no =   0, h*lambda =  3.299341434461201E+00
step(A) =  266, err =  4.214406700734891E-01, h_new =  4.851088314634407E-03, n_yes =  84, n_no =   0, h*lambda =  3.299253687082798E+00
step(A) =  267, err =  4.210657477187505E-01, h_new =  4.885754748735579E-03, n_yes =  85, n_no =   0, h*lambda =  3.299160419086709E+00
step(A) =  268, err =  4.206744564359745E-01, h_new =  4.921271494404199E-03, n_yes =  86, n_no =   0, h*lambda =  3.299068991664824E+00
step(A) =  269, err =  4.202711170796404E-01, h_new =  4.957670479628542E-03, n_yes =  87, n_no =   0, h*lambda =  3.298982513508255E+00
step(A) =  270, err =  4.198580540941697E-01, h_new =  4.994981975273635E-03, n_yes =  88, n_no =   0, h*lambda =  3.298898254205454E+00
step(A) =  271, err =  4.194335995254261E-01, h_new =  5.033241715660592E-03, n_yes =  89, n_no =   0, h*lambda =  3.298811045040141E+00
step(A) =  272, err =  4.189936537310915E-01, h_new =  5.072494208865975E-03, n_yes =  90, n_no =   0, h*lambda =  3.298717913852740E+00
step(A) =  273, err =  4.185348058698909E-01, h_new =  5.112790510439968E-03, n_yes =  91, n_no =   0, h*lambda =  3.298620005928226E+00
step(A) =  274, err =  4.180561978345175E-01, h_new =  5.154183518164869E-03, n_yes =  92, n_no =   0, h*lambda =  3.298520832099531E+00
step(A) =  275, err =  4.175589093288529E-01, h_new =  5.196725241729564E-03, n_yes =  93, n_no =   0, h*lambda =  3.298423010403305E+00
step(A) =  276, err =  4.170438715311455E-01, h_new =  5.240468066166896E-03, n_yes =  94, n_no =   0, h*lambda =  3.298326412486860E+00
step(A) =  277, err =  4.165102735702943E-01, h_new =  5.285468464511332E-03, n_yes =  95, n_no =   0, h*lambda =  3.298228897592729E+00
step(A) =  278, err =  4.159556178376821E-01, h_new =  5.331789991909397E-03, n_yes =  96, n_no =   0, h*lambda =  3.298128510128896E+00
step(A) =  279, err =  4.153770237894199E-01, h_new =  5.379503623610917E-03, n_yes =  97, n_no =   0, h*lambda =  3.298025088502002E+00
step(A) =  280, err =  4.147724711094216E-01, h_new =  5.428686039232078E-03, n_yes =  98, n_no =   0, h*lambda =  3.297920132091420E+00
step(A) =  281, err =  4.141409969553875E-01, h_new =  5.479418021444618E-03, n_yes =  99, n_no =   0, h*lambda =  3.297815401152584E+00
step(A) =  282, err =  4.134819002793722E-01, h_new =  5.531784671825134E-03, n_yes = 100, n_no =   0, h*lambda =  3.297711633507323E+00
step(A) =  283, err =  4.127937823693175E-01, h_new =  5.585877421315124E-03, n_yes = 101, n_no =   0, h*lambda =  3.297608380072957E+00
step(A) =  284, err =  4.120742054532967E-01, h_new =  5.641796452119404E-03, n_yes = 102, n_no =   0, h*lambda =  3.297504863094436E+00
step(A) =  285, err =  4.113200925766133E-01, h_new =  5.699652167295751E-03, n_yes = 103, n_no =   0, h*lambda =  3.297400969642427E+00
step(A) =  286, err =  4.105283746583379E-01, h_new =  5.759565460903200E-03, n_yes = 104, n_no =   0, h*lambda =  3.297297572992608E+00
step(A) =  287, err =  4.096962958683139E-01, h_new =  5.821667654198976E-03, n_yes = 105, n_no =   0, h*lambda =  3.297196079678740E+00
step(A) =  288, err =  4.088211805521913E-01, h_new =  5.886101189534363E-03, n_yes = 106, n_no =   0, h*lambda =  3.297097739265874E+00
step(A) =  289, err =  4.078999292818465E-01, h_new =  5.953021509568919E-03, n_yes = 107, n_no =   0, h*lambda =  3.297003333553721E+00
step(A) =  290, err =  4.069286643369742E-01, h_new =  6.022599701667102E-03, n_yes = 108, n_no =   0, h*lambda =  3.296913436258292E+00
step(A) =  291, err =  4.059027307924134E-01, h_new =  6.095025172833385E-03, n_yes = 109, n_no =   0, h*lambda =  3.296828947091119E+00
step(A) =  292, err =  4.048169258521827E-01, h_new =  6.170507994935453E-03, n_yes = 110, n_no =   0, h*lambda =  3.296751455234362E+00
step(A) =  293, err =  4.036656653307505E-01, h_new =  6.249281203921879E-03, n_yes = 111, n_no =   0, h*lambda =  3.296683224161405E+00
step(A) =  294, err =  4.024428954342126E-01, h_new =  6.331603700550962E-03, n_yes = 112, n_no =   0, h*lambda =  3.296626944717163E+00
step(A) =  295, err =  4.011417849609907E-01, h_new =  6.417764266934729E-03, n_yes = 113, n_no =   0, h*lambda =  3.296585571191480E+00
step(A) =  296, err =  3.997543801409948E-01, h_new =  6.508086807558066E-03, n_yes = 114, n_no =   0, h*lambda =  3.296562443276060E+00
step(A) =  297, err =  3.982713709435165E-01, h_new =  6.602936651121051E-03, n_yes = 115, n_no =   0, h*lambda =  3.296561653744635E+00
step(A) =  298, err =  3.966819670436657E-01, h_new =  6.702727844174185E-03, n_yes = 116, n_no =   0, h*lambda =  3.296588469298182E+00
step(A) =  299, err =  3.949737553394205E-01, h_new =  6.807931743832415E-03, n_yes = 117, n_no =   0, h*lambda =  3.296649654825138E+00
step(A) =  300, err =  3.931324002241851E-01, h_new =  6.919087605638564E-03, n_yes = 118, n_no =   0, h*lambda =  3.296753719326704E+00
step(A) =  301, err =  3.911411317660657E-01, h_new =  7.036816069000745E-03, n_yes = 119, n_no =   0, h*lambda =  3.296911242803488E+00
step(A) =  302, err =  3.889800524918311E-01, h_new =  7.161836500789414E-03, n_yes = 120, n_no =   0, h*lambda =  3.297135461658267E+00
step(A) =  303, err =  3.866253029078894E-01, h_new =  7.294989285961767E-03, n_yes = 121, n_no =   0, h*lambda =  3.297443211237453E+00
step(A) =  304, err =  3.840480530727116E-01, h_new =  7.437264588283261E-03, n_yes = 122, n_no =   0, h*lambda =  3.297856252396248E+00
step(A) =  305, err =  3.812131839835431E-01, h_new =  7.589839976134142E-03, n_yes = 123, n_no =   0, h*lambda =  3.298403033530250E+00
step(A) =  306, err =  3.780774391397880E-01, h_new =  7.754130675267412E-03, n_yes = 124, n_no =   0, h*lambda =  3.299121075777927E+00
step(A) =  307, err =  3.745867642474011E-01, h_new =  7.931858222387088E-03, n_yes = 125, n_no =   0, h*lambda =  3.300060376573135E+00
step(A) =  308, err =  3.706724549970032E-01, h_new =  8.125146419271706E-03, n_yes = 126, n_no =   0, h*lambda =  3.301288478615848E+00
step(A) =  309, err =  3.662455075648296E-01, h_new =  8.336658774668522E-03, n_yes = 127, n_no =   0, h*lambda =  3.302898201714379E+00
step(A) =  310, err =  3.611880979146040E-01, h_new =  8.569801139875793E-03, n_yes = 128, n_no =   0, h*lambda =  3.305019656711766E+00
step(A) =  311, err =  3.553402125989959E-01, h_new =  8.829031172529684E-03, n_yes = 129, n_no =   0, h*lambda =  3.307839385838009E+00
step(A) =  312, err =  3.484776836089697E-01, h_new =  9.120351759981103E-03, n_yes = 130, n_no =   0, h*lambda =  3.311631938627857E+00
step(A) =  313, err =  3.402741534154088E-01, h_new =  9.452140609361080E-03, n_yes = 131, n_no =   0, h*lambda =  3.316814291708847E+00
step(A) =  314, err =  3.302309183287216E-01, h_new =  9.836641122382020E-03, n_yes = 132, n_no =   0, h*lambda =  3.324044700872036E+00
step(A) =  315, err =  3.175367833695593E-01, h_new =  1.029288353523294E-02, n_yes = 133, n_no =   0, h*lambda =  3.334414182586814E+00
step(A) =  316, err =  3.007574192158975E-01, h_new =  1.085311863757283E-02, n_yes = 134, n_no =   0, h*lambda =  3.349848960294455E+00
step(A) =  317, err =  2.770425480122097E-01, h_new =  1.157958015831396E-02, n_yes = 135, n_no =   0, h*lambda =  3.374052218152749E+00
step(A) =  318, err =  2.396474186044322E-01, h_new =  1.262146633905467E-02, n_yes = 136, n_no =   0, h*lambda =  3.415050308835077E+00
step(A) =  319, err =  1.672169330529275E-01, h_new =  1.454044138080664E-02, n_yes = 137, n_no =   0, h*lambda =  3.493245381385295E+00
step(A) =  320, err =  6.547522350678368E-02, h_new =  1.936503210159936E-02, n_yes = 138, n_no =   0, h*lambda =  3.779558822622686E+00
step(R) =  321, err =  2.758072167957366E+00, h_new =  1.466755665209359E-02
step(A) =  322, err =  5.544936042011636E-01, h_new =  1.308521766710530E-02, n_yes = 139, n_no =   0, h*lambda =  3.439844267474361E+00
step(A) =  323, err =  4.608234807060616E-01, h_new =  1.312134759460148E-02, n_yes = 139, n_no =   1, h*lambda =  2.796465720746335E+00
step(A) =  324, err =  2.969699612322509E-01, h_new =  1.407347043447111E-02, n_yes = 139, n_no =   2, h*lambda =  2.524954751933256E+00
step(A) =  325, err =  2.801906534181062E-01, h_new =  1.497907847144951E-02, n_yes = 139, n_no =   3, h*lambda =  2.369860469530868E+00
step(A) =  326, err =  2.705027714409757E-01, h_new =  1.600134757534437E-02, n_yes = 139, n_no =   4, h*lambda =  2.114647776148836E+00
step(A) =  327, err =  2.322671428940118E-01, h_new =  1.751733417009518E-02, n_yes = 139, n_no =   5, h*lambda =  1.767476442453646E+00
step(A) =  328, err =  1.694881217536604E-01, h_new =  2.010927253686414E-02, n_yes =   0, n_no =   6, h*lambda =  1.306442795389962E+00
step(R) =  329, err =  1.084461510147079E+00, h_new =  1.785058548755503E-02
step(A) =  330, err =  4.164041221376866E-01, h_new =  1.736772732187644E-02, n_yes =   0, n_no =   7, h*lambda =  1.821084854907908E-01
step(R) =  331, err =  5.013796319294077E+00, h_new =  1.188385008615472E-02
step(R) =  332, err =  2.939269589813126E+00, h_new =  8.904283366712418E-03
step(A) =  333, err =  6.344689183282852E-01, h_new =  8.360116372862887E-03, n_yes =   0, n_no =   8, h*lambda =  4.999577635284350E-01
step(R) =  334, err =  1.506978358294373E+00, h_new =  7.017406578740081E-03
step(R) =  335, err =  1.507078084983740E+00, h_new =  5.890281776063439E-03
step(R) =  336, err =  1.056204469574164E+00, h_new =  5.252201992362025E-03
step(A) =  337, err =  7.013961932938925E-01, h_new =  4.930223016394774E-03, n_yes =   0, n_no =   9, h*lambda =  4.458951240552822E-01
step(R) =  338, err =  1.368003160182285E+01, h_new =  2.844292572318407E-03
step(A) =  339, err =  2.154297042179343E-01, h_new =  3.276373188408001E-03, n_yes =   0, n_no =  10, h*lambda =  5.781008124062809E-01
step(A) =  340, err =  6.517791035130871E-01, h_new =  2.589118491593048E-03, n_yes =   1, n_no =   0, h*lambda =  9.662911867304125E+00
step(R) =  341, err =  9.363066043127942E+00, h_new =  1.593137869779816E-03
step(R) =  342, err =  1.103967583566059E+00, h_new =  1.409916185027988E-03
step(A) =  343, err =  5.792252937560954E-01, h_new =  1.368723565463238E-03, n_yes =   1, n_no =   1, h*lambda =  6.116552865976006E-01
step(A) =  344, err =  6.875690543357760E-01, h_new =  1.284483056949639E-03, n_yes =   1, n_no =   2, h*lambda =  1.225537118237090E+00
step(R) =  345, err =  2.533668994973810E+00, h_new =  9.870369488878133E-04
step(A) =  346, err =  5.634250690081378E-01, h_new =  9.647758513977807E-04, n_yes =   1, n_no =   3, h*lambda =  9.696329291316175E-01
step(A) =  347, err =  6.397646579904136E-01, h_new =  9.155434055817495E-04, n_yes =   1, n_no =   4, h*lambda =  9.695144007443871E-01
step(A) =  348, err =  5.120257578326355E-01, h_new =  9.069485495243634E-04, n_yes =   1, n_no =   5, h*lambda =  9.258268721120645E-01
step(A) =  349, err =  4.684576636511742E-01, h_new =  9.040300635595413E-04, n_yes =   0, n_no =   6, h*lambda =  9.192261126382525E-01
step(A) =  350, err =  3.992343733354638E-01, h_new =  9.226637306870890E-04, n_yes =   0, n_no =   7, h*lambda =  9.166675883653799E-01
step(A) =  351, err =  1.739001318627061E-01, h_new =  1.077665775299492E-03, n_yes =   0, n_no =   8, h*lambda =  9.352847703097384E-01
step(A) =  352, err =  1.450216591931376E-01, h_new =  1.255726353499400E-03, n_yes =   0, n_no =   9, h*lambda =  1.091654665468176E+00
step(A) =  353, err =  1.079829569862108E-01, h_new =  1.527300332308325E-03, n_yes =   0, n_no =  10, h*lambda =  1.270717098147814E+00
step(A) =  354, err =  8.757978699231204E-02, h_new =  1.902359116380817E-03, n_yes =   0, n_no =  11, h*lambda =  1.543482436588028E+00
step(A) =  355, err =  6.456233631672992E-02, h_new =  2.474769177314450E-03, n_yes =   0, n_no =  12, h*lambda =  1.919294523623212E+00
step(A) =  356, err =  4.949968416405767E-02, h_new =  3.327315357597040E-03, n_yes =   0, n_no =  13, h*lambda =  2.491356651687152E+00
step(A) =  357, err =  6.438796693784986E-02, h_new =  4.232761223989395E-03, n_yes =   1, n_no =   0, h*lambda =  3.339793883877691E+00
step(A) =  358, err =  2.797730075652627E-01, h_new =  4.238981097611739E-03, n_yes =   2, n_no =   0, h*lambda =  4.232766260052859E+00
step(R) =  359, err =  1.316524838278028E+00, h_new =  3.640835437843951E-03
step(A) =  360, err =  5.341844412927746E-01, h_new =  3.464242470641854E-03, n_yes =   3, n_no =   0, h*lambda =  3.629137340664018E+00
step(A) =  361, err =  7.018131539846458E-01, h_new =  3.229243431640567E-03, n_yes =   4, n_no =   0, h*lambda =  3.442495298897918E+00
step(A) =  362, err =  5.894036582809767E-01, h_new =  3.134887599028365E-03, n_yes =   4, n_no =   1, h*lambda =  3.199693006924603E+00
step(A) =  363, err =  4.026123115995935E-01, h_new =  3.224409542058257E-03, n_yes =   4, n_no =   2, h*lambda =  3.097414849948199E+00
step(A) =  364, err =  3.179969364962871E-01, h_new =  3.399979433853157E-03, n_yes =   4, n_no =   3, h*lambda =  3.176578537871659E+00
step(A) =  365, err =  3.367762714741842E-01, h_new =  3.516961908370304E-03, n_yes =   5, n_no =   0, h*lambda =  3.339234748253349E+00
step(A) =  366, err =  4.309276423004997E-01, h_new =  3.496673589743067E-03, n_yes =   6, n_no =   0, h*lambda =  3.443108463530480E+00
step(A) =  367, err =  5.277919916031375E-01, h_new =  3.391994204435137E-03, n_yes =   7, n_no =   0, h*lambda =  3.412353949777300E+00
step(A) =  368, err =  5.296304036373101E-01, h_new =  3.315283929816004E-03, n_yes =   8, n_no =   0, h*lambda =  3.299927072669767E+00
step(A) =  369, err =  4.526156127179511E-01, h_new =  3.328496725453776E-03, n_yes =   8, n_no =   1, h*lambda =  3.215457491431500E+00
step(A) =  370, err =  3.869624821929510E-01, h_new =  3.410484801373498E-03, n_yes =   8, n_no =   2, h*lambda =  3.218340142087190E+00
step(A) =  371, err =  3.744993934352231E-01, h_new =  3.492035838153027E-03, n_yes =   9, n_no =   0, h*lambda =  3.287189159799703E+00
step(A) =  372, err =  4.100194386292366E-01, h_new =  3.516272226629501E-03, n_yes =  10, n_no =   0, h*lambda =  3.354865484297375E+00
step(A) =  373, err =  4.608766850410994E-01, h_new =  3.483595911385081E-03, n_yes =  11, n_no =   0, h*lambda =  3.367069048238239E+00
step(A) =  374, err =  4.816281309827945E-01, h_new =  3.441538699119439E-03, n_yes =  12, n_no =   0, h*lambda =  3.324891144948532E+00
step(A) =  375, err =  4.584277456650542E-01, h_new =  3.434690339406016E-03, n_yes =  13, n_no =   0, h*lambda =  3.274104202326166E+00
step(A) =  376, err =  4.217010246797815E-01, h_new =  3.470005332842031E-03, n_yes =  14, n_no =   0, h*lambda =  3.256970425632885E+00
THE PROBLEM SEEMS TO BECOME STIFF AT X =  1.809882994363210E+00, ACCEPTED STEP =  357
step(A) =  377, err =  4.035671505315741E-01, h_new =  3.520198475310685E-03, n_yes =  15, n_no =   0, h*lambda =  3.279612978039768E+00
step(A) =  378, err =  4.124998511640817E-01, h_new =  3.551601632326704E-03, n_yes =  16, n_no =   0, h*lambda =  3.315887769755501E+00
step(A) =  379, err =  4.364865333550677E-01, h_new =  3.552128464247225E-03, n_yes =  17, n_no =   0, h*lambda =  3.334099100811456E+00
step(A) =  380, err =  4.537348839176653E-01, h_new =  3.537314207099786E-03, n_yes =  18, n_no =   0, h*lambda =  3.323211423179065E+00
step(A) =  381, err =  4.507776443101032E-01, h_new =  3.531950690399435E-03, n_yes =  19, n_no =   0, h*lambda =  3.298050238122626E+00
step(A) =  382, err =  4.342894091797004E-01, h_new =  3.548078055168615E-03, n_yes =  20, n_no =   0, h*lambda =  3.281767755346524E+00
step(A) =  383, err =  4.206542956357074E-01, h_new =  3.578322989303324E-03, n_yes =  21, n_no =   0, h*lambda =  3.285356720287079E+00
step(A) =  384, err =  4.196258972159727E-01, h_new =  3.605723937722158E-03, n_yes =  22, n_no =   0, h*lambda =  3.301762969346105E+00
step(A) =  385, err =  4.292224611775394E-01, h_new =  3.619040631088908E-03, n_yes =  23, n_no =   0, h*lambda =  3.315260929917007E+00
step(A) =  386, err =  4.397641151448633E-01, h_new =  3.620728012932406E-03, n_yes =  24, n_no =   0, h*lambda =  3.315622571335918E+00
step(A) =  387, err =  4.424148223975358E-01, h_new =  3.622231135715686E-03, n_yes =  25, n_no =   0, h*lambda =  3.305262547418670E+00
step(A) =  388, err =  4.365197194343846E-01, h_new =  3.632881216516610E-03, n_yes =  26, n_no =   0, h*lambda =  3.294705192440506E+00
step(A) =  389, err =  4.286360496827978E-01, h_new =  3.652908418796396E-03, n_yes =  27, n_no =   0, h*lambda =  3.292379763151696E+00
step(A) =  390, err =  4.253576036256687E-01, h_new =  3.675163184205102E-03, n_yes =  28, n_no =   0, h*lambda =  3.298373393204342E+00
step(A) =  391, err =  4.281672664981239E-01, h_new =  3.692283301841689E-03, n_yes =  29, n_no =   0, h*lambda =  3.306152666725508E+00
step(A) =  392, err =  4.335203958454018E-01, h_new =  3.702631088354470E-03, n_yes =  30, n_no =   0, h*lambda =  3.309111987348912E+00
step(A) =  393, err =  4.365379891513724E-01, h_new =  3.710475656903107E-03, n_yes =  31, n_no =   0, h*lambda =  3.305861487497835E+00
step(A) =  394, err =  4.351678259492997E-01, h_new =  3.721356918231456E-03, n_yes =  32, n_no =   0, h*lambda =  3.300274009212339E+00
step(A) =  395, err =  4.313533339228802E-01, h_new =  3.737390428949175E-03, n_yes =  33, n_no =   0, h*lambda =  3.297272979759672E+00
step(A) =  396, err =  4.285761795089301E-01, h_new =  3.756293683257723E-03, n_yes =  34, n_no =   0, h*lambda =  3.298677130891020E+00
step(A) =  397, err =  4.287190833223712E-01, h_new =  3.774103377894652E-03, n_yes =  35, n_no =   0, h*lambda =  3.302416479114071E+00
step(A) =  398, err =  4.309643259121818E-01, h_new =  3.788682301898346E-03, n_yes =  36, n_no =   0, h*lambda =  3.304993020455458E+00
step(A) =  399, err =  4.329973638391437E-01, h_new =  3.801069921998613E-03, n_yes =  37, n_no =   0, h*lambda =  3.304563353713566E+00
